Declaration Type,Declaration Date,State,Disaster Type
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NC,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,NJ,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/13/1996,KY,Snow
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/21/1996,PA,Flood
Disaster,1/23/1996,MD,Flood
Disaster,1/23/1996,MD,Flood
Disaster,1/23/1996,MD,Flood
Disaster,1/23/1996,MD,Flood
Disaster,1/23/1996,MD,Flood
Disaster,1/23/1996,MD,Flood
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,MA,Snow
Disaster,1/24/1996,RI,Snow
Disaster,1/24/1996,RI,Snow
Disaster,1/24/1996,RI,Snow
Disaster,1/24/1996,RI,Snow
Disaster,1/24/1996,RI,Snow
Disaster,1/24/1996,CT,Snow
Disaster,1/24/1996,CT,Snow
Disaster,1/24/1996,CT,Snow
Disaster,1/24/1996,CT,Snow
Disaster,1/24/1996,CT,Snow
Disaster,1/24/1996,CT,Snow
Disaster,1/24/1996,CT,Snow
Disaster,1/24/1996,CT,Snow
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/24/1996,NY,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/25/1996,WV,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,OH,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,1/27/1996,VA,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,OR,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/9/1996,WA,Flood
Disaster,2/11/1996,ID,Storm
Disaster,2/11/1996,ID,Storm
Disaster,2/11/1996,ID,Storm
Disaster,2/11/1996,ID,Storm
Disaster,2/11/1996,ID,Storm
Disaster,2/11/1996,ID,Storm
Disaster,2/11/1996,ID,Storm
Disaster,2/11/1996,ID,Storm
Disaster,2/11/1996,ID,Storm
Disaster,2/11/1996,ID,Storm
Disaster,2/13/1996,VT,Flood
Disaster,2/13/1996,VT,Flood
Disaster,2/13/1996,VT,Flood
Disaster,2/13/1996,VT,Flood
Disaster,2/13/1996,VT,Flood
Disaster,2/13/1996,VT,Flood
Disaster,2/13/1996,VT,Flood
Disaster,2/13/1996,VT,Flood
Disaster,2/13/1996,VT,Flood
Disaster,2/13/1996,VT,Flood
Disaster,2/13/1996,VT,Flood
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,NC,Snow
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,AL,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Disaster,2/23/1996,MT,Storm
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/23/1996,TX,Fire
Emergency,2/27/1996,OK,Fire
Emergency,2/27/1996,OK,Fire
Emergency,2/27/1996,OK,Fire
Emergency,2/27/1996,OK,Fire
Emergency,2/27/1996,OK,Fire
Emergency,2/27/1996,OK,Fire
Emergency,2/27/1996,OK,Fire
Disaster,3/13/1996,ME,Storm
Disaster,3/13/1996,ME,Storm
Disaster,3/13/1996,ME,Storm
Disaster,3/13/1996,ME,Storm
Disaster,3/13/1996,ME,Storm
Disaster,3/13/1996,ME,Storm
Disaster,3/13/1996,ME,Storm
Disaster,3/19/1996,OR,Storm
Disaster,3/19/1996,OR,Storm
Disaster,3/19/1996,OR,Storm
Disaster,3/19/1996,OR,Storm
Disaster,3/19/1996,OR,Storm
Disaster,3/19/1996,OR,Storm
Disaster,3/19/1996,OR,Storm
Disaster,3/19/1996,OR,Storm
Disaster,3/19/1996,OR,Storm
Disaster,3/19/1996,OR,Storm
Disaster,3/20/1996,AL,Storm
Disaster,3/20/1996,AL,Storm
Disaster,3/20/1996,AL,Storm
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/2/1996,IN,Flood
Disaster,4/23/1996,AR,Storm
Disaster,4/23/1996,AR,Storm
Disaster,4/23/1996,IL,Storm
Disaster,4/23/1996,IL,Storm
Disaster,4/23/1996,IL,Storm
Disaster,4/23/1996,IL,Storm
Disaster,4/23/1996,IL,Storm
Disaster,4/23/1996,AR,Storm
Disaster,4/23/1996,AR,Storm
Disaster,4/23/1996,AR,Storm
Disaster,4/23/1996,AR,Storm
Disaster,4/23/1996,AR,Storm
Disaster,4/23/1996,AR,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/6/1996,IL,Storm
Disaster,5/16/1996,MT,Storm
Disaster,5/16/1996,MT,Storm
Disaster,5/16/1996,MT,Storm
Disaster,5/16/1996,MT,Storm
Disaster,5/16/1996,MT,Storm
Disaster,5/16/1996,MT,Storm
Disaster,5/20/1996,ME,Storm
Disaster,5/20/1996,ME,Storm
Disaster,5/20/1996,ME,Storm
Disaster,5/20/1996,ME,Storm
Disaster,5/20/1996,ME,Storm
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,5/23/1996,WV,Flood
Disaster,6/1/1996,MN,Flood
Disaster,6/1/1996,MN,Flood
Disaster,6/1/1996,MN,Flood
Disaster,6/1/1996,MN,Flood
Disaster,6/1/1996,MN,Flood
Disaster,6/1/1996,MN,Flood
Disaster,6/1/1996,MN,Flood
Disaster,6/1/1996,MN,Flood
Disaster,6/1/1996,MN,Flood
Disaster,6/1/1996,MN,Flood
Disaster,6/1/1996,MN,Flood
Disaster,6/1/1996,MN,Flood
